;time;amplitude
0;0.002619099999719765;2529
1;0.005420800000138115;2528
2;0.00848989999940386;2528
3;0.010446599999340833;2528
4;0.013432499999908032;2528
5;0.01650590000099328;2528
6;0.019431400000030408;2528
7;0.02275000000008731;2528
8;0.025858200000584475;2527
9;0.028647700000874465;2527
10;0.033232499999940046;2527
11;0.03727369999978691;2526
12;0.041025700000318466;2526
13;0.045139300000300864;2526
14;0.04902679999941029;2525
15;0.05321820000062871;2525
16;0.0572916000000987;2525
17;0.06100680000054126;2525
18;0.06465270000080636;2525
19;0.06910530000095605;2525
20;0.07310660000075586;2524
21;0.07702199999948789;2524
22;0.07971829999951296;2524
23;0.08291160000044329;2523
24;0.08662680000088585;2523
25;0.09072100000048522;2522
26;0.09394249999968451;2521
27;0.09753439999985858;2521
28;0.10154719999991357;2520
29;0.10501769999973476;2520
30;0.1090172000003804;2520
31;0.11268870000094466;2519
32;0.11597160000019358;2519
33;0.12002600000050734;2518
34;0.12397910000072443;2518
35;0.12807600000087405;2516
36;0.13197140000011132;2515
37;0.13601609999932407;2514
38;0.13986540000041714;2514
39;0.14386969999941357;2513
40;0.1464538000000175;2513
41;0.14937040000040724;2513
42;0.15227279999999155;2512
43;0.1542277999997168;2512
44;0.15627820000008796;2511
45;0.1583293000003323;2511
46;0.16135679999933927;2511
47;0.16328410000096483;2510
48;0.1652769000011176;2510
49;0.16837370000030205;2510
50;0.17140939999990223;2510
51;0.1748805999995966;2510
52;0.17740749999938998;2510
53;0.18034699999952863;2509
54;0.18237159999989672;2509
55;0.18432190000021365;2509
56;0.18630900000061956;2509
57;0.18841350000002421;2508
58;0.1914312000008067;2508
59;0.19443880000108038;2508
60;0.19732479999947827;2508
61;0.19935160000022734;2508
62;0.20128590000058466;2508
63;0.20336160000078962;2507
64;0.20538590000069235;2507
65;0.20738390000042273;2507
66;0.21040259999972477;2506
67;0.2133006000003661;2506
68;0.21527380000043195;2505
69;0.21727610000016284;2505
70;0.21927359999972396;2505
71;0.22128040000097826;2505
72;0.22325740000087535;2504
73;0.22535900000002584;2504
74;0.2273992000009457;2504
75;0.22927580000032322;2504
76;0.23134329999993497;2503
77;0.2332323999999062;2503
78;0.23519230000056268;2503
79;0.2371744000010949;2503
80;0.23927589999948395;2503
81;0.2412588000006508;2502
82;0.24339599999984785;2502
83;0.24540859999979148;2501
84;0.24724550000064482;2501
85;0.24943230000098993;2500
86;0.25140400000054797;2500
87;0.2533029999995051;2500
88;0.2554187000005186;2499
89;0.2574012999994011;2498
90;0.25945710000087274;2498
91;0.26235149999956775;2497
92;0.26435979999951087;2496
93;0.2664344999993773;2496
94;0.2693861999996443;2495
95;0.27241110000068147;2494
96;0.27421420000064245;2494
97;0.27622580000024755;2494
98;0.27814109999962966;2493
99;0.2801560000007157;2493
100;0.28215710000040417;2492
101;0.284143299999414;2492
102;0.28618749999986903;2491
103;0.28817350000099395;2491
104;0.2901631000004272;2491
105;0.29215950000070734;2491
106;0.2943730000006326;2490
107;0.2972226000001683;2490
108;0.29935010000008333;2490
109;0.30287940000016533;2489
110;0.30574150000029476;2489
111;0.30871060000026773;2488
112;0.31158510000022943;2487
113;0.31442710000010266;2487
114;0.31755490000068676;2486
115;0.3203312999994523;2486
116;0.3233529000008275;2486
117;0.3253210000002582;2485
118;0.32728710000083083;2485
119;0.32950829999936104;2484
120;0.33228609999969194;2484
121;0.3344959000005474;2484
122;0.3375307000005705;2483
123;0.34050139999999374;2483
124;0.34377090000089083;2482
125;0.34654980000050273;2481
126;0.349386300000333;2481
127;0.35159460000068066;2480
128;0.3545525000008638;2480
129;0.3573292000000947;2479
130;0.3603868999998667;2478
131;0.3631299000007857;2477
132;0.3656042000002344;2476
133;0.3685449000004155;2474
134;0.37142669999957434;2474
135;0.37456700000075216;2473
136;0.37758560000111174;2472
137;0.3802737999994861;2471
138;0.3825931999999739;2470
139;0.3853378000003431;2470
140;0.3883941000003688;2469
141;0.3902975000000879;2468
142;0.3922980999996071;2468
