;time;amplitude
0;0.005093900000247231;2471
1;0.010387899999841466;2470
2;0.015709899999819754;2469
3;0.02147530000002007;2468
4;0.026286700000127894;2467
5;0.03130260000034468;2466
6;0.03635070000018459;2466
7;0.0414163000004919;2465
8;0.04646540000067034;2464
9;0.05145340000035503;2463
10;0.055850000000646105;2463
11;0.06154400000013993;2462
12;0.0664612999999008;2461
13;0.07143940000059956;2460
14;0.0762179000003016;2460
15;0.08120270000017626;2458
16;0.08631160000004456;2458
17;0.09130520000053366;2457
18;0.09679349999987608;2455
19;0.10129190000043309;2454
20;0.10573569999996835;2453
21;0.11005370000020775;2452
22;0.11397300000044197;2452
23;0.11817650000011781;2451
24;0.12315450000005512;2450
25;0.12700740000036603;2449
26;0.13119319999987056;2448
27;0.1362890000000334;2447
28;0.14024140000037733;2447
29;0.14527050000015151;2446
30;0.14877740000065387;2444
31;0.15312570000060077;2444
32;0.1577731000006679;2443
33;0.16215079999983573;2442
34;0.16711790000044857;2441
35;0.17157050000059826;2440
36;0.1761627000005319;2440
37;0.18011470000055851;2439
38;0.18399890000000596;2438
39;0.1886039000000892;2437
40;0.1931720000002315;2436
41;0.1981340000002092;2435
42;0.203113100000337;2435
43;0.20666650000021036;2434
44;0.2111205000001064;2433
45;0.21612030000051163;2432
46;0.2200726000000941;2431
47;0.2240601000003153;2431
48;0.22803990000011254;2430
49;0.232093900000109;2429
50;0.23571570000058273;2429
51;0.2401465000002645;2428
52;0.24513200000001234;2427
53;0.25016820000018924;2426
54;0.25473890000012034;2425
55;0.25915290000011737;2425
56;0.2641250000006039;2424
57;0.26768170000013924;2423
58;0.2715619999999035;2422
59;0.27603369999997085;2422
60;0.27982040000006236;2421
61;0.2841625999999451;2420
62;0.288556299999982;2419
63;0.2931523000006564;2418
64;0.2981429000001299;2417
65;0.303154799999902;2416
66;0.3069571000005453;2415
67;0.31112620000021707;2415
68;0.31613540000034845;2413
69;0.32106449999992037;2413
70;0.32609230000070966;2412
71;0.3303927000006297;2411
72;0.3336575000002995;2410
73;0.3377627999998367;2409
74;0.3421518000004653;2408
75;0.3459917000000132;2407
76;0.34923260000050504;2407
77;0.35238920000028884;2406
78;0.3552917000006346;2405
79;0.35971800000061194;2405
80;0.36341470000024856;2404
81;0.3664280000002691;2404
82;0.36965670000063255;2403
83;0.37266450000061013;2403
84;0.37675560000025143;2402
85;0.3808367999999973;2401
86;0.3848228000006202;2400
87;0.3884676000006948;2399
88;0.39189380000061647;2399
89;0.39585150000038993;2398
90;0.3999186999999438;2397
91;0.4037613999998939;2396
92;0.407964300000458;2395
93;0.4118973000004189;2394
94;0.41588140000021667;2393
95;0.419798300000366;2393
96;0.42249510000056034;2391
97;0.4257243000001836;2390
98;0.42993770000066434;2390
99;0.43376160000025266;2389
100;0.4363693000004787;2389
101;0.439886000000115;2388
102;0.44390480000038224;2387
103;0.44785720000072615;2386
104;0.4515128000002733;2385
105;0.45580120000067836;2384
106;0.4598740000001271;2384
107;0.46386660000007396;2382
108;0.46782680000069377;2381
109;0.4713639999999941;2380
110;0.47487960000034946;2380
111;0.47893999999996595;2379
112;0.48253090000071097;2378
113;0.4869873000006919;2378
114;0.4908619000007093;2377
115;0.4948506999999154;2376
116;0.49875780000002123;2375
117;0.501651700000366;2374
118;0.5043630000000121;2373
119;0.5078221000003396;2373
120;0.5118422000005012;2372
121;0.5158367000003636;2371
122;0.51984210000046;2370
123;0.5238749000000098;2369
124;0.5278562000003149;2369
125;0.5318324999998367;2368
126;0.5358810000006997;2367
127;0.5398657000005187;2366
128;0.5438647999999375;2365
129;0.5473891000001458;2365
130;0.5503468000006251;2364
131;0.5537052999998195;2363
132;0.5567951000002722;2363
133;0.5608330000004571;2363
134;0.564834100000553;2362
135;0.5688521000001856;2361
136;0.5728445000004285;2360
137;0.5767845000000307;2359
138;0.5796405999999479;2359
139;0.58258990000013;2358
140;0.5857986999999412;2358
141;0.5898599000001923;2357
142;0.593826799999988;2357
143;0.5977102000006198;2356
144;0.6018717000006291;2355
145;0.6058154000002105;2354
146;0.6093848000000435;2354
147;0.6123370000004797;2354
148;0.6158181000000695;2353
149;0.6198528000004444;2352
150;0.6226501999999527;2352
151;0.6257891000004747;2351
152;0.6298365000002377;2351
153;0.6338486000004195;2350
154;0.6374486000004254;2350
155;0.640388200000416;2349
156;0.6438434000001507;2349
157;0.6476861000001009;2348
158;0.6518666000001758;2348
159;0.6556186000007074;2347
160;0.658811300000707;2347
161;0.6628417000001718;2346
162;0.6668518000005861;2345
163;0.6707086000005802;2345
164;0.6748670000006314;2344
165;0.6788621000005151;2344
166;0.6828605000000607;2344
167;0.6868159000005107;2343
168;0.6897883000001457;2343
169;0.6938348000003316;2343
170;0.6976776000001337;2342
171;0.7018705999998929;2342
172;0.7043118000001414;2341
173;0.707604000000174;2341
174;0.7118553999998767;2341
175;0.715851200000543;2340
176;0.7198054999998931;2339
177;0.723880200000167;2339
178;0.7278599000001122;2338
179;0.7318666000001031;2338
180;0.7358701000002839;2337
181;0.7385321000001568;2337
182;0.7416471000005913;2337
183;0.7458683000004385;2337
184;0.749874600000112;2336
185;0.7538806000002296;2335
186;0.7578598999998576;2335
187;0.7618515000003754;2335
188;0.7656342000000222;2334
189;0.7688069000005271;2334
190;0.7728537000002689;2333
191;0.7768564000007245;2333
192;0.7809852999998839;2333
193;0.7848068000002968;2332
194;0.7887901000003694;2332
195;0.7928713999999673;2332
196;0.7968131000006906;2331
197;0.8008072000002358;2331
198;0.8044115000002421;2331
199;0.8088643999999476;2331
200;0.8126509000003352;2330
201;0.8157953999998426;2330
202;0.8198447000004307;2329
203;0.8225920000004407;2329
204;0.8257849000001443;2329
205;0.8298632000005455;2329
206;0.8338543999998365;2329
207;0.8374461000003066;2328
208;0.840797300000304;2328
209;0.8447961000001669;2328
210;0.8476617000005717;2328
211;0.8505762000004324;2327
212;0.8545031000003291;2327
213;0.8590211999999156;2327
214;0.8623790999999983;2327
215;0.8658309000002191;2327
216;0.8698422000006758;2327
217;0.8737196000001859;2327
218;0.8773894000005384;2327
219;0.8807418000005782;2326
220;0.8847998000001098;2327
221;0.8884391000001415;2327
222;0.8916847999998936;2326
223;0.8956266000004689;2327
224;0.8997380000000703;2327
225;0.9037201999999525;2327
226;0.906787599999916;2327
227;0.9108704999998736;2327
228;0.9148482999999032;2326
229;0.9188580000000002;2327
230;0.9223871000003783;2327
231;0.9257248000003528;2327
232;0.9298752000004242;2327
233;0.9335860999999568;2327
234;0.9374291000003723;2327
235;0.9407926000003499;2327
236;0.9448667000006026;2327
237;0.948852500000612;2327
238;0.9528447000002416;2327
239;0.9556393000002572;2327
240;0.9598835000006147;2327
241;0.963846999999987;2327
242;0.9678571000004013;2327
243;0.971415099999831;2326
244;0.9758710000005522;2326
245;0.9798426000006657;2326
246;0.9838702000006379;2326
247;0.9874616000006426;2326
248;0.9908144999999422;2326
249;0.9948480000002746;2326
250;0.9988368000003902;2326
251;1.0013380999998844;2326
252;1.0042902000004688;2326
253;1.0073477000005369;2326
254;1.0103474000006827;2326
255;1.0132938000006106;2326
256;1.0164246000003914;2326
257;1.0197613000000274;2326
258;1.0227617999998984;2326
259;1.026807799999915;2326
260;1.03081420000035;2326
261;1.0348109000005934;2326
262;1.038752000000386;2327
263;1.042810200000531;2326
264;1.0468346000006932;2327
265;1.0508122999999614;2326
266;1.0543140999998286;2326
267;1.0577609000001758;2327
268;1.0618140000005951;2327
269;1.065807400000267;2327
270;1.0698255000006611;2327
271;1.0727740000002086;2327
272;1.0768151000002035;2327
273;1.0803286999998818;2327
274;1.0837520000004588;2327
275;1.0873405000002094;2327
276;1.0907383000003392;2327
277;1.094351600000664;2327
278;1.0974417000006724;2327
279;1.1005439000000479;2327
280;1.1035771000006207;2327
281;1.1075049999999464;2327
282;1.1105688000006921;2327
283;1.113461200000529;2328
284;1.1165196000001743;2328
285;1.1195203000006586;2328
286;1.1225294000005306;2328
287;1.1252971000003527;2328
288;1.128504199999952;2329
289;1.1315283000003546;2329
290;1.1345138000006045;2329
291;1.1372015000006286;2329
292;1.140556899999865;2329
293;1.1435187000006408;2329
294;1.146514600000046;2330
295;1.149514700000509;2330
296;1.1525307000001703;2330
297;1.155518800000209;2330
298;1.1585187000000587;2330
299;1.1615212000006068;2330
300;1.1645072999999684;2330
301;1.1675169999998616;2330
302;1.1702404000006936;2330
303;1.1735204000005979;2331
304;1.176519300000109;2331
305;1.1795173000000432;2330
306;1.1824955000001864;2331
307;1.1855223000002297;2330
308;1.1883785999998508;2330
309;1.191495500000201;2330
310;1.194502199999988;2330
311;1.1973152000000482;2331
312;1.2004981999998563;2331
313;1.203407099999822;2331
314;1.2065142999999807;2331
315;1.2095008000005691;2331
316;1.2125141000005897;2331
317;1.2155167000000802;2331
318;1.2185242000005019;2331
319;1.2215206999999282;2331
320;1.2245143999998618;2331
321;1.2275135999998383;2331
322;1.2305163999999422;2331
323;1.2335172000002785;2331
324;1.236473500000102;2331
325;1.2395133999998507;2331
326;1.2425170000005892;2331
327;1.2455220000001646;2331
328;1.248515000000225;2331
329;1.251517600000625;2331
330;1.2543779000006907;2331
331;1.2575007000004916;2331
332;1.2605145000006814;2332
333;1.2635196000001088;2332
334;1.266193899999962;2332
335;1.2695063999999547;2332
336;1.2725223000006736;2332
337;1.2755225000000792;2332
338;1.278525300000183;2332
339;1.2814699000000473;2333
340;1.2845170999999027;2333
341;1.28720980000071;2333
342;1.2905169000005117;2333
343;1.2935152999998536;2332
344;1.296498600000632;2332
345;1.3003867000006721;2333
346;1.3035414000005403;2333
347;1.3065157000000909;2333
348;1.309515800000554;2333
349;1.3125119000005725;2333
350;1.3152618000003713;2333
351;1.3185178000003361;2333
352;1.3215245000001232;2333
353;1.3245151000000988;2334
354;1.3275217000000339;2334
355;1.3305226000002222;2334
356;1.3335336000000098;2334
357;1.3365241999999853;2334
358;1.3395172999998977;2334
359;1.3425193000002764;2334
360;1.3451562999998714;2334
361;1.3471857000004093;2334
362;1.349272500000552;2334
363;1.3525242000005164;2333
364;1.3555077999999412;2333
365;1.3585164000005534;2334
366;1.3612198999999237;2334
367;1.364494100000229;2334
368;1.3674921000001632;2334
369;1.3703850000001694;2334
370;1.3738597000001391;2334
371;1.3777284000007057;2335
372;1.3817266000005475;2335
373;1.3842646000002787;2335
374;1.3872833000004903;2335
375;1.3903730000001815;2335
376;1.3935732999998436;2336
377;1.3966865000002144;2336
378;1.4006186000005982;2336
379;1.4043028000005506;2336
380;1.4073659000005136;2336
381;1.4103681000005963;2336
382;1.4133523999998943;2336
383;1.4163584000007177;2336
384;1.4192891000002419;2336
385;1.4224381000003632;2336
386;1.4255340999998225;2337
387;1.4285417000000962;2337
388;1.4315377000002627;2337
389;1.4345714999999473;2337
390;1.4373144000001048;2337
391;1.4406910000006974;2337
392;1.4448643000005177;2337
393;1.4488605000005919;2337
394;1.452857700000095;2337
395;1.4571419000003516;2337
396;1.461966200000461;2337
397;1.4659503000002587;2337
398;1.4697542000003523;2337
399;1.4740185999999085;2337
400;1.4781299000005674;2338
401;1.482113400000344;2338
402;1.4870700000001307;2338
403;1.4911152000004222;2338
404;1.4961595000004309;2339
405;1.501133700000537;2338
406;1.504509400000643;2338
407;1.50763520000055;2339
408;1.5121619000001374;2339
409;1.517058200000065;2340
410;1.520703300000605;2340
411;1.525068700000702;2341
