;time;amplitude
0;0.004924799999571405;2219
1;0.009968700000172248;2190
2;0.014189499999702093;2159
3;0.018930899999759276;2135
4;0.023511800000051153;2106
5;0.02841679999983171;2080
6;0.032492399999682675;2053
7;0.0375131999999212;2027
8;0.041414399999666784;1997
9;0.04548019999947428;1977
10;0.049462599999969825;1952
11;0.05344220000006317;1927
12;0.05744249999952444;1904
13;0.06142529999942781;1880
14;0.06543039999996836;1858
15;0.0694151999996393;1834
16;0.07338509999954113;1811
17;0.0773905999994895;1788
18;0.08113020000018878;1766
19;0.08547769999950106;1748
20;0.09013709999999264;1719
21;0.09445589999995718;1694
22;0.09832079999978305;1669
23;0.10245099999974627;1649
24;0.1060459999998784;1624
25;0.11046939999960159;1607
26;0.11409110000022338;1582
27;0.11844250000012835;1562
28;0.12238979999983712;1538
29;0.1264128000002529;1518
30;0.1301034999996773;1496
31;0.1343005999997331;1479
32;0.13828659999944648;1456
33;0.14240590000008524;1435
34;0.14592809999976453;1412
35;0.14931309999974474;1398
36;0.15318959999967774;1379
37;0.15606089999982942;1360
38;0.16046360000018467;1343
39;0.16390929999943182;1323
40;0.16808390000005602;1305
41;0.17243099999996048;1286
42;0.17637009999998554;1263
43;0.18007310000029975;1246
44;0.18422319999990577;1228
45;0.18839550000029703;1207
46;0.19242579999990994;1186
47;0.19640639999943232;1169
48;0.19993559999966237;1152
49;0.20314259999940987;1137
50;0.20752859999993234;1122
51;0.21132769999985612;1102
52;0.21473259999947913;1085
53;0.21788769999966462;1074
54;0.22137670000029175;1061
55;0.22548039999946923;1046
56;0.2294605999995838;1029
57;0.23345900000003894;1014
58;0.23744989999977406;998
59;0.2414707999996608;983
60;0.24513479999950505;967
61;0.24798620000001392;956
62;0.2525126000000455;944
63;0.25646580000011454;929
64;0.2604473000001235;915
65;0.2639822999999524;902
66;0.2685073000002376;889
67;0.2720944000002419;873
68;0.27642159999959404;861
69;0.28004150000015215;849
70;0.28447529999994003;837
71;0.28809999999975844;824
72;0.2924477999995361;813
73;0.29642100000000937;801
74;0.3004208000002109;791
75;0.3043861999994988;779
76;0.308242799999789;768
77;0.3118458999997529;759
78;0.3148449999998775;752
79;0.31818380000004254;744
80;0.3224840000002587;736
81;0.32592599999952654;725
82;0.32890950000000885;719
83;0.3319082999996681;713
84;0.334871000000021;705
85;0.337769799999478;700
86;0.34059220000017376;695
87;0.34319909999976517;689
88;0.3470393999996304;683
89;0.35023459999956685;677
90;0.3542695999994976;672
91;0.358254400000078;665
92;0.3623043999996298;660
93;0.36523880000004283;655
94;0.3692953999998281;651
95;0.37325999999939086;646
96;0.3772683999995934;642
97;0.37975379999988945;639
98;0.38318489999983285;637
99;0.3873008000000482;636
100;0.39126849999956903;634
101;0.3952092999998058;633
102;0.39818219999961;633
103;0.4022864999997182;634
104;0.40628339999966556;635
105;0.41006190000007336;637
106;0.4131253999994442;639
