;time;amplitude
0;0.004588300000250456;2429
1;0.008983200001239311;2427
2;0.014290700000856305;2427
3;0.019234100000176113;2426
4;0.024880300001314026;2426
5;0.030084900001384085;2425
6;0.035260200000266195;2424
7;0.0401746000006824;2424
8;0.04512160000012955;2423
9;0.05013210000106483;2422
10;0.054572799999732524;2421
11;0.05921740000121645;2421
12;0.06408620000001974;2420
13;0.06857430000127351;2420
14;0.07246169999962149;2419
15;0.07702450000033423;2418
16;0.08199919999970007;2418
17;0.08658260000083828;2417
18;0.09048950000033074;2416
19;0.09503800000129559;2415
20;0.1000026000001526;2414
21;0.10444840000127442;2413
22;0.10903320000034;2413
23;0.11385450000125275;2412
24;0.11881929999981367;2411
25;0.12230410000120173;2410
26;0.12539280000055442;2409
27;0.12971240000115358;2409
28;0.13369860000057088;2408
29;0.13747160000093572;2408
30;0.14182110000001558;2407
31;0.14575560000048426;2406
32;0.14975410000079137;2405
33;0.15338300000075833;2405
34;0.1576775000012276;2404
35;0.16169989999980316;2404
36;0.16577040000083798;2403
37;0.16937810000126774;2402
38;0.17266940000081377;2402
39;0.17670490000091377;2402
40;0.18075520000093093;2401
41;0.18474030000106723;2401
42;0.18879680000100052;2401
43;0.1927293999997346;2401
44;0.19674420000046666;2400
45;0.20079140000052575;2400
46;0.20473260000107985;2399
47;0.20871420000003127;2399
48;0.2127066000011837;2399
49;0.2167172000008577;2398
50;0.2201985000010609;2398
51;0.22477550000076008;2398
52;0.22872770000140008;2397
53;0.23289140000088082;2397
54;0.2362289000011515;2397
55;0.23975930000051449;2397
56;0.243740699999762;2397
57;0.24773650000133784;2397
58;0.25174710000101186;2397
59;0.25573830000030284;2397
60;0.2597812000003614;2397
61;0.2637903000013466;2397
62;0.267216100000951;2397
63;0.2701710000001185;2397
64;0.2743902000001981;2397
65;0.2784805999999662;2397
66;0.28161680000084743;2397
67;0.2854047000000719;2397
68;0.2884897000003548;2398
69;0.29254390000096464;2398
70;0.29649520000020857;2397
71;0.300553500001115;2398
72;0.3043940000006842;2398
73;0.3087751000002754;2398
74;0.31273010000040813;2399
75;0.3167376000001241;2399
76;0.32133280000016384;2399
77;0.3257078000006004;2399
78;0.3296921000001021;2399
79;0.33370600000125705;2400
80;0.33748500000001513;2400
81;0.3417038000006869;2400
82;0.3456567000012001;2400
83;0.3496872000014264;2400
84;0.3533184000007168;2400
85;0.3567041000005702;2400
86;0.3607681000012235;2401
87;0.3647424000009778;2401
88;0.36877220000133093;2401
89;0.3726869000001898;2402
90;0.3766929000012169;2402
91;0.38075690000005125;2403
92;0.38479410000036296;2403
93;0.38874870000108785;2403
94;0.3927316000008432;2404
95;0.3967131999997946;2404
96;0.40070960000048217;2404
97;0.4047288000001572;2405
98;0.40874390000135463;2405
99;0.41275409999980184;2406
100;0.41672530000141705;2406
101;0.4202134000006481;2407
102;0.42366340000080527;2408
103;0.42766800000026706;2409
104;0.4314604999999574;2409
105;0.43577929999992193;2410
106;0.439732400000139;2410
107;0.44370600000002014;2411
108;0.4477065999999468;2411
109;0.45169610000084504;2412
110;0.4544703000010486;2412
111;0.4576511000013852;2413
112;0.46134100000017497;2414
113;0.46472429999994347;2414
114;0.46876309999970545;2415
115;0.47271360000013374;2416
116;0.4765714000004664;2417
117;0.48071660000096017;2417
118;0.48470090000046184;2418
119;0.4874892000007094;2418
120;0.49173960000007355;2419
121;0.4957384999997885;2419
122;0.4997824000001856;2420
123;0.5032738999998401;2420
124;0.506745000000592;2420
125;0.5107557999999699;2421
126;0.5147847999996884;2422
127;0.518730300000243;2422
128;0.5227282000014384;2423
129;0.5267139000006864;2424
130;0.5305922999996255;2425
131;0.5347314000009646;2425
132;0.5376386999996612;2425
133;0.5412857000010263;2425
134;0.5457392999996955;2426
135;0.5496983000011824;2427
136;0.5532062000002043;2427
137;0.5577405000003637;2427
138;0.561740799999825;2429
139;0.5657072000012704;2429
140;0.5694328999998106;2430
141;0.5726599000008719;2430
