;time;amplitude
0;0.003600699999878998;2370
1;0.007560900001408299;2370
2;0.010417700001198682;2371
3;0.014548700000887038;2372
4;0.017269100000703475;2372
5;0.020766999999977998;2373
6;0.024545000000216532;2373
7;0.028248800001165364;2374
8;0.031328700000813114;2374
9;0.034916800001155934;2375
10;0.03870420000021113;2375
11;0.042228199999954086;2375
12;0.04533050000100047;2375
13;0.04861739999978454;2376
14;0.05176240000037069;2376
15;0.05579270000089309;2377
16;0.05964330000097107;2378
17;0.062324900000021444;2378
18;0.06538280000131635;2379
19;0.06830640000043786;2379
20;0.07141000000046915;2380
21;0.07416480000028969;2380
22;0.07720770000014454;2381
23;0.08067550000123447;2381
24;0.08477149999998801;2381
25;0.08866599999964819;2382
26;0.09118230000058247;2383
27;0.09465050000108022;2383
28;0.09828310000011697;2384
29;0.10132060000069032;2384
30;0.10411170000043057;2385
31;0.10749870000108785;2385
32;0.11007040000004054;2386
33;0.11327870000059193;2386
34;0.11646420000033686;2387
35;0.11977889999980107;2388
36;0.12473959999988438;2388
37;0.12876239999968675;2389
38;0.13243990000046324;2390
39;0.13523239999994985;2391
40;0.13835459999972954;2391
41;0.141213400000197;2392
42;0.14413620000050287;2392
43;0.1471854000010353;2393
44;0.15024620000076538;2393
45;0.15324780000082683;2393
46;0.15603530000043975;2394
47;0.1592298000014125;2394
48;0.1620892000009917;2395
49;0.16505180000058317;2395
50;0.16792100000020582;2396
51;0.16992230000141717;2396
52;0.17190120000122988;2397
53;0.1738853000006202;2397
54;0.1759106999998039;2398
55;0.17904930000077002;2398
56;0.18104420000054233;2399
57;0.18292769999970915;2399
58;0.1851208999996743;2399
59;0.18792469999971217;2400
60;0.19001990000106161;2400
61;0.19200930000079097;2400
62;0.1939925000006042;2401
63;0.1960428000002139;2401
64;0.1980930999998236;2401
65;0.20006110000031185;2402
66;0.2020289000010962;2402
67;0.2039120000008552;2403
68;0.2059105999996973;2403
69;0.20909730000130367;2404
70;0.21201470000050904;2404
71;0.21499279999989085;2405
72;0.21694449999995413;2405
73;0.21891580000010435;2406
74;0.22090490000118734;2407
75;0.2228506000010384;2407
76;0.2251871000007668;2408
77;0.22696280000127445;2408
78;0.22904620000008435;2409
79;0.23112600000058592;2409
