;0.25
0.6283185307179586;59.64521094825446
0.685438397146864;123.16314484956534
0.7425582635757694;25.53782732954482
0.7996781300046747;68.75195550673044
0.8567979964335799;73.11326324903224
0.9139178628624852;172.49250911953496
0.9710377292913905;81.28829198854851
1.028157595720296;84.13168682310825
1.0852774621492012;87.40617910679111
1.1423973285781066;91.21254688548889
1.199517195007012;29.684416410688414
1.2566370614359172;17.141272029556095
1.3137569278648227;98.20694949275118
1.370876794293728;104.21027222530573
1.427996660722633;Nan
1.4851165271515385;98.03030000497667
1.542236393580444;125.25820600625552
1.5993562600093492;98.40006286311323
1.6564761264382548;38.216768509497825
1.7135959928671598;105.25062121284748
1.7707158592960655;28.29778271437043
1.8278357257249704;37.49147993274586
1.8849555921538759;113.33413102350706
1.942075458582781;1989.6181300214846
1.9991953250116865;117.92891001037448
2.056315191440592;25.675521864757734
2.113435057869497;125.27539684277248
2.1705549242984024;32.63550470234503
2.2276747907273076;30.226525500352935
2.284794657156213;24.62301813480626
2.3419145235851184;40.480676514233
2.399034390014024;148.7689658432515
2.456154256442929;30.458609365592753
2.5132741228718345;165.02068447190288
2.5703939893007397;131.15920121089115
2.6275138557296454;48.2581466387257
2.68463372215855;33.00642421764706
2.741753588587456;40.45547018828301
2.798873455016361;240.25619535972913
2.8559933214452666;271.4381913746956
2.913113187874172;307.61185638771195
2.9702330543030766;350.75063540497524
3.0273529207319823;104.10418158784067
3.0844727871608875;516.1230484227301
3.141592653589793;129.5704461859957
3.1987125200186983;9998.436886029465
3.255832386447604;42.12839570637689
3.3129522528765087;407.4637746810969
3.3700721193054144;14.778510641310667
3.4271919857343196;68.2935373402419
3.4843118521632253;9999.998501076434
3.54143171859213;23.63994441990462
3.598551585021036;279.44737150362624
3.655671451449941;124.92550227127585
3.7127913178788465;209.4003651856796
3.7699111843077517;23.564098589988333
3.8270310507366565;161.99580984232793
3.884150917165562;2.709626862260888e-10
3.9412707835944674;142.1926001066368
3.998390650023373;19.702197830617113
4.055510516452278;113.58025258073314
4.112630382881184;106.14344599922576
4.169750249310089;4.1439816766666056
4.226870115738994;7.8291635589790065
4.283989982167899;72.87957630229322
4.341109848596805;9.009266411370126
4.39822971502571;13.820899861936999
4.455349581454615;8.564233866757785
4.512469447883521;59.02995251784018
4.5695893143124255;8.27668711647626
4.626709180741331;12.184357543280374
4.683829047170237;54.96161868565243
4.7409489135991425;7.587314736032248
4.798068780028047;50.46955026983158
4.855188646456953;5.554121223604607
4.912308512885858;32.678020744760865
4.969428379314763;6.590525790168221
5.026548245743669;44.65984834603355
5.083668112172575;43.37457959248555
5.140787978601479;42.11651891048532
5.197907845030385;8.846924413818856
5.25502771145929;5.0962186018766245
5.312147577888195;9.655572400056414
5.3692674443171;36.94598170992183
5.426387310746006;1.9071682702932429
5.4835071771749115;3.0028432336400903
5.540627043603816;31.86577561353711
5.597746910032722;6.7670559127728165
5.654866776461627;29.848552533597204
5.711986642890532;4.120758338530653
5.769106509319438;28.737854426033643
5.826226375748344;2.3158377247858826
5.883346242177248;27.173143309785917
5.940466108606154;26.89617578793085
5.997585975035059;3.6687960010898863
6.0547058414639645;2.0323580481555203
6.11182570789287;1.6045956039704097
6.168945574321775;5.88527395886506
6.226065440750681;4.895650555510437
6.283185307179586;0.49993667161034844
