;0.0;0.5
2.5132741228718345;-4.193395686523609;-6.652205260652587
3.895574890451344;-77.05943476346258;74.49478298162899
5.277875658030853;35.68514720775682;-34.95296765288536
6.660176425610362;22.58408445145136;-22.78838561503589
8.042477193189871;-14.686360117477621;-14.41948977261655
9.42477796076938;-10.110476810909079;-9.664159615876988
