;frequency;amplitude fit;amplitude max
0;0.0;Nan;2474.0
1;0.0;Nan;2477.0
2;0.0;Nan;2480.0
3;0.0;Nan;2483.0
4;0.0;Nan;2484.0
5;0.0;Nan;2485.0
6;0.0;Nan;2487.0
7;0.0;Nan;2488.0
8;0.0;Nan;2491.0
9;0.0;Nan;2492.0
10;0.0;Nan;2494.0
11;0.0;Nan;2499.0
12;0.0;Nan;2501.0
13;0.0;Nan;2503.0
14;0.0;Nan;2505.0
15;0.0;Nan;2507.0
16;0.0;Nan;2510.0
17;0.0;Nan;2512.0
18;0.0;Nan;2514.0
19;0.0;Nan;2518.0
20;0.0;Nan;2517.0
21;0.0;Nan;
